1.0,0.001,0.7234646787362442
1.0,0.0001,0.7337593184238551
1.0,1e-05,0.741569045083422
4.0,0.001,0.7383741569045084
4.0,0.0001,0.7458288959886404
4.0,1e-05,0.7312744053958111
7.0,0.001,0.744408945686901
7.0,0.0001,0.7429889953851615
7.0,1e-05,0.7373091941782037
11.0,0.001,0.7383741569045084
11.0,0.0001,0.7426340078097267
11.0,1e-05,0.7369542066027689
15.0,0.001,0.7280795172168975
15.0,0.0001,0.739084132055378
15.0,1e-05,0.7405040823571175
