{'tl': 'RSL', 'sn': True, 'k': 11, 'tllr': 0.0001, 'method': 'CDAN+E', 'gpu': '1', 'num_iterations': 75000, 'test_interval': 500, 'snapshot_interval': 5000, 'output_for_test': True, 'output_path': 'snapshot/san', 'out_file': <_io.TextIOWrapper name='snapshot/san/log_RSL_on_image-clef_vs_image-clef_with_True_11_0.0001_CDAN+E.txt' mode='w' encoding='UTF-8'>, 'prep': {'test_10crop': True, 'params': {'resize_size': 256, 'crop_size': 224, 'alexnet': False}}, 'loss': {'trade_off': 1.0, 'random': False, 'random_dim': 1024}, 'network': {'name': <class 'network.ResNetFc'>, 'params': {'resnet_name': 'ResNet50', 'use_bottleneck': True, 'bottleneck_dim': 256, 'new_cls': True, 'class_num': 12}}, 'optimizer': {'type': <class 'torch.optim.sgd.SGD'>, 'optim_params': {'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True}, 'lr_type': 'inv', 'lr_param': {'lr': 0.001, 'gamma': 0.001, 'power': 0.75}}, 'dataset': 'image-clef', 'data': {'source': {'list_path': 'data/image-clef/p_list.txt', 'batch_size': 36}, 'target': {'list_path': 'data/image-clef/i_list.txt', 'batch_size': 36}, 'test': {'list_path': 'data/image-clef/i_list.txt', 'batch_size': 4}}, 'num_loader': 12}iter: 00001, precision: 0.11500, a_distance: 0.27778, rsl: 1.59570, classifier_loss: 2.90269,  discriminator_loss: 0.68913,
iter: 00499, precision: 0.85000, a_distance: 0.77778, rsl: 1.38108, classifier_loss: 0.12004,  discriminator_loss: 0.60943,
iter: 00999, precision: 0.90833, a_distance: 0.72222, rsl: 1.20678, classifier_loss: 0.14990,  discriminator_loss: 0.64790,
iter: 01499, precision: 0.90833, a_distance: 0.61111, rsl: 1.14980, classifier_loss: 0.04510,  discriminator_loss: 0.66107,
iter: 01999, precision: 0.91500, a_distance: 0.50000, rsl: 1.22281, classifier_loss: 0.16181,  discriminator_loss: 0.66826,
iter: 02499, precision: 0.92500, a_distance: 0.16667, rsl: 0.87328, classifier_loss: 0.02538,  discriminator_loss: 0.66106,
iter: 02999, precision: 0.91667, a_distance: 0.38889, rsl: 0.84139, classifier_loss: 0.00810,  discriminator_loss: 0.67917,
iter: 03499, precision: 0.92000, a_distance: 0.22222, rsl: 0.74986, classifier_loss: 0.04414,  discriminator_loss: 0.69003,
iter: 03999, precision: 0.92167, a_distance: 0.27778, rsl: 0.84169, classifier_loss: 0.07622,  discriminator_loss: 0.69787,
iter: 04499, precision: 0.92167, a_distance: 0.22222, rsl: 0.83549, classifier_loss: 0.05420,  discriminator_loss: 0.69395,
iter: 04999, precision: 0.91833, a_distance: 0.11111, rsl: 0.80195, classifier_loss: 0.03977,  discriminator_loss: 0.69116,
iter: 05499, precision: 0.92000, a_distance: 0.11111, rsl: 0.58789, classifier_loss: 0.05584,  discriminator_loss: 0.68665,
iter: 05999, precision: 0.91833, a_distance: 0.16667, rsl: 0.76768, classifier_loss: 0.04251,  discriminator_loss: 0.69560,
iter: 06499, precision: 0.91833, a_distance: 0.50000, rsl: 0.70593, classifier_loss: 0.04626,  discriminator_loss: 0.66097,
iter: 06999, precision: 0.91833, a_distance: 0.05556, rsl: 0.64746, classifier_loss: 0.05496,  discriminator_loss: 0.69274,
iter: 07499, precision: 0.91833, a_distance: 0.22222, rsl: 0.58889, classifier_loss: 0.04641,  discriminator_loss: 0.69870,
iter: 07999, precision: 0.91833, a_distance: 0.66667, rsl: 0.56616, classifier_loss: 0.03702,  discriminator_loss: 0.68415,
iter: 08499, precision: 0.91833, a_distance: 0.38889, rsl: 0.59559, classifier_loss: 0.00152,  discriminator_loss: 0.69130,
iter: 08999, precision: 0.91833, a_distance: 0.38889, rsl: 0.44225, classifier_loss: 0.11194,  discriminator_loss: 0.68096,
iter: 09499, precision: 0.91833, a_distance: 0.16667, rsl: 0.56726, classifier_loss: 0.08004,  discriminator_loss: 0.69952,
iter: 09999, precision: 0.91833, a_distance: 0.00000, rsl: 0.54904, classifier_loss: 0.00872,  discriminator_loss: 0.70512,
iter: 10499, precision: 0.91833, a_distance: 0.11111, rsl: 0.59796, classifier_loss: 0.00072,  discriminator_loss: 0.69002,
iter: 10999, precision: 0.91833, a_distance: 0.11111, rsl: 0.54284, classifier_loss: 0.14771,  discriminator_loss: 0.70390,
iter: 11499, precision: 0.91833, a_distance: 0.05556, rsl: 0.46018, classifier_loss: 0.06619,  discriminator_loss: 0.68625,
iter: 11999, precision: 0.91833, a_distance: 0.27778, rsl: 0.49052, classifier_loss: 0.11031,  discriminator_loss: 0.68755,
iter: 12499, precision: 0.91833, a_distance: 0.22222, rsl: 0.56509, classifier_loss: 0.01847,  discriminator_loss: 0.69829,
iter: 12999, precision: 0.91833, a_distance: 0.05556, rsl: 0.41174, classifier_loss: 0.02859,  discriminator_loss: 0.68920,
iter: 13499, precision: 0.91833, a_distance: 0.22222, rsl: 0.57943, classifier_loss: 0.01776,  discriminator_loss: 0.70071,
iter: 13999, precision: 0.91833, a_distance: 0.11111, rsl: 0.42358, classifier_loss: 0.02264,  discriminator_loss: 0.71060,
iter: 14499, precision: 0.92000, a_distance: 0.11111, rsl: 0.55366, classifier_loss: 0.07255,  discriminator_loss: 0.67543,
iter: 14999, precision: 0.91833, a_distance: 0.22222, rsl: 0.40280, classifier_loss: 0.04113,  discriminator_loss: 0.69255,
iter: 15499, precision: 0.91833, a_distance: 0.27778, rsl: 0.42437, classifier_loss: 0.01382,  discriminator_loss: 0.69333,
