{'tl': 'RSL', 'sn': True, 'k': 12, 'tllr': 0.001, 'method': 'CDAN+E', 'gpu': '0', 'num_iterations': 75000, 'test_interval': 500, 'snapshot_interval': 5000, 'output_for_test': True, 'output_path': 'snapshot/san', 'out_file': <_io.TextIOWrapper name='snapshot/san/log_RSL_on_image-clef_vs_image-clef_with_True_12_0.001_CDAN+E.txt' mode='w' encoding='UTF-8'>, 'prep': {'test_10crop': True, 'params': {'resize_size': 256, 'crop_size': 224, 'alexnet': False}}, 'loss': {'trade_off': 1.0, 'random': False, 'random_dim': 1024}, 'network': {'name': <class 'network.ResNetFc'>, 'params': {'resnet_name': 'ResNet50', 'use_bottleneck': True, 'bottleneck_dim': 256, 'new_cls': True, 'class_num': 12}}, 'optimizer': {'type': <class 'torch.optim.sgd.SGD'>, 'optim_params': {'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True}, 'lr_type': 'inv', 'lr_param': {'lr': 0.001, 'gamma': 0.001, 'power': 0.75}}, 'dataset': 'image-clef', 'data': {'source': {'list_path': 'data/image-clef/p_list.txt', 'batch_size': 36}, 'target': {'list_path': 'data/image-clef/i_list.txt', 'batch_size': 36}, 'test': {'list_path': 'data/image-clef/i_list.txt', 'batch_size': 4}}, 'num_loader': 12}iter: 00001, precision: 0.12333, a_distance: 0.16667, rsl: 1.85386, classifier_loss: 3.04113,  discriminator_loss: 0.69615,
iter: 00499, precision: 0.84833, a_distance: 0.44444, rsl: 1.56781, classifier_loss: 0.23119,  discriminator_loss: 0.64291,
iter: 13999, precision: 0.91333, a_distance: 0.05556, rsl: 0.59211, classifier_loss: 0.04641,  discriminator_loss: 0.69631,
iter: 14499, precision: 0.91333, a_distance: 0.11111, rsl: 0.40481, classifier_loss: 0.01803,  discriminator_loss: 0.68803,
iter: 14999, precision: 0.91333, a_distance: 0.00000, rsl: 0.48504, classifier_loss: 0.00022,  discriminator_loss: 0.70097,
iter: 15499, precision: 0.91333, a_distance: 0.05556, rsl: 0.45450, classifier_loss: 0.03197,  discriminator_loss: 0.69374,
iter: 15999, precision: 0.91333, a_distance: 0.22222, rsl: 0.49112, classifier_loss: 0.00141,  discriminator_loss: 0.69936,
iter: 16499, precision: 0.91333, a_distance: 0.11111, rsl: 0.38325, classifier_loss: 0.07352,  discriminator_loss: 0.69167,
iter: 16999, precision: 0.91333, a_distance: 0.44444, rsl: 0.43361, classifier_loss: 0.02933,  discriminator_loss: 0.67368,
iter: 17499, precision: 0.91333, a_distance: 0.22222, rsl: 0.42226, classifier_loss: 0.02724,  discriminator_loss: 0.68239,
iter: 17999, precision: 0.91333, a_distance: 0.16667, rsl: 0.44906, classifier_loss: 0.04018,  discriminator_loss: 0.68972,
iter: 18499, precision: 0.91333, a_distance: 0.44444, rsl: 0.45630, classifier_loss: 0.07690,  discriminator_loss: 0.67956,
iter: 18999, precision: 0.91333, a_distance: 0.16667, rsl: 0.42530, classifier_loss: 0.01713,  discriminator_loss: 0.70090,
iter: 19499, precision: 0.91333, a_distance: 0.16667, rsl: 0.34719, classifier_loss: 0.01659,  discriminator_loss: 0.68218,
iter: 19999, precision: 0.91333, a_distance: 0.27778, rsl: 0.36509, classifier_loss: 0.06236,  discriminator_loss: 0.68539,
iter: 20499, precision: 0.91333, a_distance: 0.22222, rsl: 0.38744, classifier_loss: 0.12276,  discriminator_loss: 0.68496,
iter: 20999, precision: 0.91333, a_distance: 0.22222, rsl: 0.37537, classifier_loss: 0.03093,  discriminator_loss: 0.68924,
iter: 21499, precision: 0.91333, a_distance: 0.11111, rsl: 0.37216, classifier_loss: 0.02872,  discriminator_loss: 0.67697,
iter: 21999, precision: 0.91333, a_distance: 0.61111, rsl: 0.33139, classifier_loss: 0.03669,  discriminator_loss: 0.69274,
iter: 22499, precision: 0.91333, a_distance: 0.27778, rsl: 0.40896, classifier_loss: 0.01564,  discriminator_loss: 0.68059,
iter: 22999, precision: 0.91333, a_distance: 0.11111, rsl: 0.35525, classifier_loss: 0.02951,  discriminator_loss: 0.68727,
iter: 23499, precision: 0.91333, a_distance: 0.05556, rsl: 0.29984, classifier_loss: 0.00059,  discriminator_loss: 0.70559,
iter: 23999, precision: 0.91333, a_distance: 0.27778, rsl: 0.37849, classifier_loss: 0.02324,  discriminator_loss: 0.68475,
iter: 24499, precision: 0.91333, a_distance: 0.11111, rsl: 0.31470, classifier_loss: 0.02822,  discriminator_loss: 0.68830,
iter: 24999, precision: 0.91333, a_distance: 0.38889, rsl: 0.31847, classifier_loss: 0.03790,  discriminator_loss: 0.67479,
iter: 25499, precision: 0.91333, a_distance: 0.00000, rsl: 0.31589, classifier_loss: 0.06178,  discriminator_loss: 0.67540,
iter: 25999, precision: 0.91333, a_distance: 0.33333, rsl: 0.35935, classifier_loss: 0.00091,  discriminator_loss: 0.71782,
iter: 26499, precision: 0.91333, a_distance: 0.05556, rsl: 0.33854, classifier_loss: 0.00263,  discriminator_loss: 0.69191,
iter: 26999, precision: 0.91333, a_distance: 0.22222, rsl: 0.40731, classifier_loss: 0.00290,  discriminator_loss: 0.69418,
iter: 27499, precision: 0.91333, a_distance: 0.72222, rsl: 0.31759, classifier_loss: 0.06315,  discriminator_loss: 0.66558,
iter: 27999, precision: 0.91333, a_distance: 0.05556, rsl: 0.35023, classifier_loss: 0.01987,  discriminator_loss: 0.68502,
iter: 28499, precision: 0.91333, a_distance: 0.05556, rsl: 0.29742, classifier_loss: 0.00617,  discriminator_loss: 0.67666,
iter: 28999, precision: 0.91333, a_distance: 0.00000, rsl: 0.23623, classifier_loss: 0.00058,  discriminator_loss: 0.68778,
iter: 29499, precision: 0.91333, a_distance: 0.72222, rsl: 0.36181, classifier_loss: 0.00075,  discriminator_loss: 0.70111,
iter: 29999, precision: 0.91333, a_distance: 0.11111, rsl: 0.32570, classifier_loss: 0.03876,  discriminator_loss: 0.68694,
iter: 30499, precision: 0.91333, a_distance: 0.33333, rsl: 0.29295, classifier_loss: 0.06383,  discriminator_loss: 0.68957,
iter: 30999, precision: 0.91333, a_distance: 0.16667, rsl: 0.30686, classifier_loss: 0.04942,  discriminator_loss: 0.68327,
iter: 31499, precision: 0.91333, a_distance: 0.11111, rsl: 0.32172, classifier_loss: 0.00451,  discriminator_loss: 0.69181,
iter: 31999, precision: 0.91333, a_distance: 0.61111, rsl: 0.33378, classifier_loss: 0.00058,  discriminator_loss: 0.67649,
iter: 32499, precision: 0.91333, a_distance: 0.05556, rsl: 0.27310, classifier_loss: 0.27695,  discriminator_loss: 0.69387,
iter: 32999, precision: 0.91333, a_distance: 0.22222, rsl: 0.30908, classifier_loss: 0.02095,  discriminator_loss: 0.68531,
iter: 33499, precision: 0.91333, a_distance: 0.05556, rsl: 0.40465, classifier_loss: 0.03849,  discriminator_loss: 0.69147,
iter: 33999, precision: 0.91333, a_distance: 0.22222, rsl: 0.31697, classifier_loss: 0.05362,  discriminator_loss: 0.68246,
iter: 34499, precision: 0.91333, a_distance: 0.55556, rsl: 0.29409, classifier_loss: 0.05513,  discriminator_loss: 0.68752,
iter: 34999, precision: 0.91333, a_distance: 0.00000, rsl: 0.25309, classifier_loss: 0.00129,  discriminator_loss: 0.69392,
iter: 35499, precision: 0.91333, a_distance: 0.11111, rsl: 0.25404, classifier_loss: 0.02725,  discriminator_loss: 0.69023,
iter: 35999, precision: 0.91333, a_distance: 0.22222, rsl: 0.25641, classifier_loss: 0.03398,  discriminator_loss: 0.68271,
iter: 36499, precision: 0.91333, a_distance: 0.38889, rsl: 0.21192, classifier_loss: 0.05109,  discriminator_loss: 0.69466,
iter: 36999, precision: 0.91333, a_distance: 0.11111, rsl: 0.25002, classifier_loss: 0.02130,  discriminator_loss: 0.69357,
iter: 37499, precision: 0.91333, a_distance: 0.33333, rsl: 0.26373, classifier_loss: 0.00248,  discriminator_loss: 0.69393,
iter: 37999, precision: 0.91333, a_distance: 0.44444, rsl: 0.24991, classifier_loss: 0.00057,  discriminator_loss: 0.69311,
iter: 38499, precision: 0.91333, a_distance: 0.05556, rsl: 0.28013, classifier_loss: 0.00033,  discriminator_loss: 0.68945,
iter: 38999, precision: 0.91333, a_distance: 0.38889, rsl: 0.26946, classifier_loss: 0.02503,  discriminator_loss: 0.68281,
iter: 39499, precision: 0.91333, a_distance: 0.00000, rsl: 0.34596, classifier_loss: 0.03295,  discriminator_loss: 0.67487,
iter: 39999, precision: 0.91333, a_distance: 0.05556, rsl: 0.26664, classifier_loss: 0.03114,  discriminator_loss: 0.67993,
iter: 40499, precision: 0.91333, a_distance: 0.16667, rsl: 0.26374, classifier_loss: 0.09023,  discriminator_loss: 0.67342,
iter: 40999, precision: 0.91333, a_distance: 0.38889, rsl: 0.27796, classifier_loss: 0.00074,  discriminator_loss: 0.68652,
iter: 41499, precision: 0.91333, a_distance: 0.38889, rsl: 0.24832, classifier_loss: 0.01989,  discriminator_loss: 0.69999,
iter: 41999, precision: 0.91333, a_distance: 0.38889, rsl: 0.35583, classifier_loss: 0.05314,  discriminator_loss: 0.67887,
iter: 42499, precision: 0.91333, a_distance: 0.11111, rsl: 0.29575, classifier_loss: 0.02119,  discriminator_loss: 0.69871,
iter: 42999, precision: 0.91333, a_distance: 0.38889, rsl: 0.26996, classifier_loss: 0.10963,  discriminator_loss: 0.67901,
iter: 43499, precision: 0.91333, a_distance: 0.22222, rsl: 0.27648, classifier_loss: 0.00088,  discriminator_loss: 0.68281,
iter: 43999, precision: 0.91333, a_distance: 0.05556, rsl: 0.24711, classifier_loss: 0.04447,  discriminator_loss: 0.68505,
iter: 44499, precision: 0.91333, a_distance: 0.27778, rsl: 0.22166, classifier_loss: 0.00401,  discriminator_loss: 0.68972,
iter: 44999, precision: 0.91333, a_distance: 0.33333, rsl: 0.20939, classifier_loss: 0.05979,  discriminator_loss: 0.67612,
iter: 45499, precision: 0.91333, a_distance: 0.05556, rsl: 0.23575, classifier_loss: 0.05475,  discriminator_loss: 0.68754,
iter: 45999, precision: 0.91333, a_distance: 0.05556, rsl: 0.20751, classifier_loss: 0.10541,  discriminator_loss: 0.66920,
iter: 46499, precision: 0.91333, a_distance: 0.11111, rsl: 0.21279, classifier_loss: 0.03914,  discriminator_loss: 0.66376,
iter: 46999, precision: 0.91333, a_distance: 0.44444, rsl: 0.28372, classifier_loss: 0.03379,  discriminator_loss: 0.66753,
iter: 47499, precision: 0.91333, a_distance: 0.38889, rsl: 0.26871, classifier_loss: 0.02147,  discriminator_loss: 0.68395,
iter: 47999, precision: 0.91333, a_distance: 0.16667, rsl: 0.24102, classifier_loss: 0.00026,  discriminator_loss: 0.69476,
iter: 48499, precision: 0.91333, a_distance: 0.33333, rsl: 0.25108, classifier_loss: 0.04723,  discriminator_loss: 0.69029,
iter: 48999, precision: 0.91333, a_distance: 0.11111, rsl: 0.22530, classifier_loss: 0.03710,  discriminator_loss: 0.68566,
iter: 49499, precision: 0.91333, a_distance: 0.33333, rsl: 0.26528, classifier_loss: 0.01145,  discriminator_loss: 0.69573,
iter: 49999, precision: 0.91333, a_distance: 0.00000, rsl: 0.23747, classifier_loss: 0.01688,  discriminator_loss: 0.69688,
iter: 50499, precision: 0.91333, a_distance: 0.38889, rsl: 0.24073, classifier_loss: 0.00298,  discriminator_loss: 0.67021,
iter: 50999, precision: 0.91333, a_distance: 0.38889, rsl: 0.21870, classifier_loss: 0.02247,  discriminator_loss: 0.69160,
iter: 51499, precision: 0.91333, a_distance: 0.72222, rsl: 0.16301, classifier_loss: 0.04022,  discriminator_loss: 0.67185,
iter: 51999, precision: 0.91333, a_distance: 0.38889, rsl: 0.24863, classifier_loss: 0.01777,  discriminator_loss: 0.67913,
iter: 52499, precision: 0.91333, a_distance: 0.11111, rsl: 0.17280, classifier_loss: 0.01151,  discriminator_loss: 0.68469,
iter: 52999, precision: 0.91333, a_distance: 0.33333, rsl: 0.27348, classifier_loss: 0.08701,  discriminator_loss: 0.70066,
iter: 53499, precision: 0.91333, a_distance: 0.27778, rsl: 0.25100, classifier_loss: 0.01834,  discriminator_loss: 0.68667,
iter: 53999, precision: 0.91333, a_distance: 0.05556, rsl: 0.27799, classifier_loss: 0.02927,  discriminator_loss: 0.67295,
iter: 54499, precision: 0.91333, a_distance: 0.27778, rsl: 0.20049, classifier_loss: 0.03095,  discriminator_loss: 0.68459,
iter: 54999, precision: 0.91333, a_distance: 0.50000, rsl: 0.24704, classifier_loss: 0.02111,  discriminator_loss: 0.69062,
iter: 55499, precision: 0.91333, a_distance: 0.27778, rsl: 0.19689, classifier_loss: 0.02149,  discriminator_loss: 0.68976,
iter: 55999, precision: 0.91333, a_distance: 0.05556, rsl: 0.20302, classifier_loss: 0.02945,  discriminator_loss: 0.68152,
iter: 56499, precision: 0.91333, a_distance: 0.05556, rsl: 0.25764, classifier_loss: 0.02932,  discriminator_loss: 0.70072,
iter: 56999, precision: 0.91333, a_distance: 0.22222, rsl: 0.18740, classifier_loss: 0.06044,  discriminator_loss: 0.67673,
iter: 57499, precision: 0.91333, a_distance: 0.38889, rsl: 0.24246, classifier_loss: 0.02586,  discriminator_loss: 0.68409,
iter: 57999, precision: 0.91333, a_distance: 0.05556, rsl: 0.16321, classifier_loss: 0.04517,  discriminator_loss: 0.68252,
iter: 58499, precision: 0.91333, a_distance: 0.27778, rsl: 0.20499, classifier_loss: 0.00137,  discriminator_loss: 0.69647,
iter: 58999, precision: 0.91333, a_distance: 0.00000, rsl: 0.21337, classifier_loss: 0.00280,  discriminator_loss: 0.68978,
iter: 59499, precision: 0.91333, a_distance: 0.27778, rsl: 0.21522, classifier_loss: 0.02493,  discriminator_loss: 0.68594,
iter: 59999, precision: 0.91333, a_distance: 0.05556, rsl: 0.23677, classifier_loss: 0.00017,  discriminator_loss: 0.68713,
iter: 60499, precision: 0.91333, a_distance: 0.33333, rsl: 0.18705, classifier_loss: 0.03729,  discriminator_loss: 0.67929,
iter: 60999, precision: 0.91333, a_distance: 0.05556, rsl: 0.37492, classifier_loss: 0.00550,  discriminator_loss: 0.68850,
iter: 61499, precision: 0.91333, a_distance: 0.05556, rsl: 0.19505, classifier_loss: 0.00107,  discriminator_loss: 0.71113,
iter: 61999, precision: 0.91333, a_distance: 0.11111, rsl: 0.25567, classifier_loss: 0.12580,  discriminator_loss: 0.67653,
iter: 62499, precision: 0.91333, a_distance: 0.44444, rsl: 0.19799, classifier_loss: 0.00010,  discriminator_loss: 0.67474,
iter: 62999, precision: 0.91333, a_distance: 0.16667, rsl: 0.25580, classifier_loss: 0.04407,  discriminator_loss: 0.66228,
iter: 63499, precision: 0.91333, a_distance: 0.05556, rsl: 0.30264, classifier_loss: 0.02604,  discriminator_loss: 0.68503,
iter: 63999, precision: 0.91333, a_distance: 0.16667, rsl: 0.20221, classifier_loss: 0.01790,  discriminator_loss: 0.68413,
iter: 64499, precision: 0.91333, a_distance: 0.05556, rsl: 0.15344, classifier_loss: 0.03321,  discriminator_loss: 0.69614,
iter: 64999, precision: 0.91333, a_distance: 0.16667, rsl: 0.21110, classifier_loss: 0.04316,  discriminator_loss: 0.68093,
iter: 65499, precision: 0.91333, a_distance: 0.05556, rsl: 0.19368, classifier_loss: 0.00464,  discriminator_loss: 0.69208,
iter: 65999, precision: 0.91333, a_distance: 0.50000, rsl: 0.16544, classifier_loss: 0.04668,  discriminator_loss: 0.67550,
iter: 66499, precision: 0.91333, a_distance: 0.55556, rsl: 0.26171, classifier_loss: 0.00149,  discriminator_loss: 0.68617,
iter: 66999, precision: 0.91333, a_distance: 0.22222, rsl: 0.22495, classifier_loss: 0.02311,  discriminator_loss: 0.68832,
iter: 67499, precision: 0.91333, a_distance: 0.16667, rsl: 0.22273, classifier_loss: 0.00032,  discriminator_loss: 0.68942,
iter: 67999, precision: 0.91333, a_distance: 0.16667, rsl: 0.22226, classifier_loss: 0.01819,  discriminator_loss: 0.69398,
iter: 68499, precision: 0.91333, a_distance: 0.00000, rsl: 0.23019, classifier_loss: 0.01457,  discriminator_loss: 0.69108,
iter: 68999, precision: 0.91333, a_distance: 0.05556, rsl: 0.17947, classifier_loss: 0.01637,  discriminator_loss: 0.68695,
iter: 69499, precision: 0.91333, a_distance: 0.61111, rsl: 0.20683, classifier_loss: 0.06228,  discriminator_loss: 0.67497,
iter: 69999, precision: 0.91333, a_distance: 0.05556, rsl: 0.20499, classifier_loss: 0.04367,  discriminator_loss: 0.68761,
iter: 70499, precision: 0.91333, a_distance: 0.00000, rsl: 0.21627, classifier_loss: 0.03241,  discriminator_loss: 0.69106,
iter: 70999, precision: 0.91333, a_distance: 0.11111, rsl: 0.17960, classifier_loss: 0.03133,  discriminator_loss: 0.70601,
iter: 71499, precision: 0.91333, a_distance: 0.11111, rsl: 0.27367, classifier_loss: 0.00019,  discriminator_loss: 0.69398,
iter: 71999, precision: 0.91333, a_distance: 0.00000, rsl: 0.28485, classifier_loss: 0.01988,  discriminator_loss: 0.67778,
iter: 72499, precision: 0.91333, a_distance: 0.05556, rsl: 0.17894, classifier_loss: 0.03615,  discriminator_loss: 0.67646,
iter: 72999, precision: 0.91333, a_distance: 0.33333, rsl: 0.18075, classifier_loss: 0.02949,  discriminator_loss: 0.67733,
iter: 73499, precision: 0.91333, a_distance: 0.33333, rsl: 0.19928, classifier_loss: 0.08422,  discriminator_loss: 0.67404,
iter: 73999, precision: 0.91333, a_distance: 0.16667, rsl: 0.24643, classifier_loss: 0.00106,  discriminator_loss: 0.68016,
iter: 74499, precision: 0.91333, a_distance: 0.00000, rsl: 0.24102, classifier_loss: 0.06107,  discriminator_loss: 0.69364,
iter: 74999, precision: 0.91333, a_distance: 0.44444, rsl: 0.33552, classifier_loss: 0.03570,  discriminator_loss: 0.69013,
