{'tl': 'RSL', 'sn': True, 'k': 8, 'tllr': 0.001, 'method': 'CDAN+E', 'gpu': '1', 'num_iterations': 75000, 'test_interval': 500, 'snapshot_interval': 5000, 'output_for_test': True, 'output_path': 'snapshot/san', 'out_file': <_io.TextIOWrapper name='snapshot/san/log_RSL_on_office-home_vs_office-home_with_True_8_0.001_CDAN+E.txt' mode='w' encoding='UTF-8'>, 'prep': {'test_10crop': True, 'params': {'resize_size': 256, 'crop_size': 224, 'alexnet': False}}, 'loss': {'trade_off': 1.0, 'random': False, 'random_dim': 1024}, 'network': {'name': <class 'network.ResNetFc'>, 'params': {'resnet_name': 'ResNet50', 'use_bottleneck': True, 'bottleneck_dim': 256, 'new_cls': True, 'class_num': 65}}, 'optimizer': {'type': <class 'torch.optim.sgd.SGD'>, 'optim_params': {'lr': 0.001, 'momentum': 0.9, 'weight_decay': 0.0005, 'nesterov': True}, 'lr_type': 'inv', 'lr_param': {'lr': 0.001, 'gamma': 0.001, 'power': 0.75}}, 'dataset': 'office-home', 'data': {'source': {'list_path': 'data/office-home/Art.txt', 'batch_size': 36}, 'target': {'list_path': 'data/office-home/Product.txt', 'batch_size': 36}, 'test': {'list_path': 'data/office-home/Product.txt', 'batch_size': 4}}, 'num_loader': 8}iter: 00001, precision: 0.01937, a_distance: 0.05556, rsl: 1.35581, classifier_loss: 4.74768,  discriminator_loss: 0.69231,
iter: 00499, precision: 0.65533, a_distance: 0.88889, rsl: 2.47467, classifier_loss: 0.49402,  discriminator_loss: 0.54777,
iter: 22499, precision: 0.72944, a_distance: 0.83333, rsl: 1.14580, classifier_loss: 0.05331,  discriminator_loss: 0.58937,
iter: 22999, precision: 0.72471, a_distance: 1.00000, rsl: 1.26703, classifier_loss: 0.02134,  discriminator_loss: 0.56636,
iter: 23499, precision: 0.72629, a_distance: 0.88889, rsl: 1.25273, classifier_loss: 0.00682,  discriminator_loss: 0.58950,
iter: 23999, precision: 0.72629, a_distance: 0.94444, rsl: 0.89200, classifier_loss: 0.06740,  discriminator_loss: 0.58414,
iter: 24499, precision: 0.72629, a_distance: 0.77778, rsl: 1.39803, classifier_loss: 0.14499,  discriminator_loss: 0.61259,
iter: 24999, precision: 0.72787, a_distance: 0.38889, rsl: 1.08438, classifier_loss: 0.03970,  discriminator_loss: 0.67518,
iter: 25499, precision: 0.72899, a_distance: 0.66667, rsl: 1.08157, classifier_loss: 0.00562,  discriminator_loss: 0.62036,
iter: 25999, precision: 0.72629, a_distance: 0.33333, rsl: 1.28082, classifier_loss: 0.12773,  discriminator_loss: 0.67786,
iter: 26499, precision: 0.72764, a_distance: 0.94444, rsl: 0.96393, classifier_loss: 0.01622,  discriminator_loss: 0.61485,
iter: 26999, precision: 0.72922, a_distance: 1.00000, rsl: 0.96465, classifier_loss: 0.22360,  discriminator_loss: 0.60555,
iter: 27499, precision: 0.72539, a_distance: 0.61111, rsl: 0.93090, classifier_loss: 0.06718,  discriminator_loss: 0.63242,
iter: 27999, precision: 0.72651, a_distance: 1.05556, rsl: 1.24064, classifier_loss: 0.03416,  discriminator_loss: 0.59246,
iter: 28499, precision: 0.72877, a_distance: 0.61111, rsl: 1.02797, classifier_loss: 0.03175,  discriminator_loss: 0.62126,
iter: 28999, precision: 0.72719, a_distance: 0.77778, rsl: 0.85281, classifier_loss: 0.01768,  discriminator_loss: 0.63038,
iter: 29499, precision: 0.72832, a_distance: 0.61111, rsl: 1.39700, classifier_loss: 0.01300,  discriminator_loss: 0.65367,
iter: 29999, precision: 0.72832, a_distance: 0.50000, rsl: 1.02412, classifier_loss: 0.00234,  discriminator_loss: 0.63757,
iter: 30499, precision: 0.72629, a_distance: 0.44444, rsl: 1.26315, classifier_loss: 0.02266,  discriminator_loss: 0.66126,
iter: 30999, precision: 0.72742, a_distance: 0.44444, rsl: 1.05508, classifier_loss: 0.00426,  discriminator_loss: 0.66266,
iter: 31499, precision: 0.72606, a_distance: 0.50000, rsl: 1.13577, classifier_loss: 0.04902,  discriminator_loss: 0.63950,
iter: 31999, precision: 0.72742, a_distance: 0.77778, rsl: 1.40958, classifier_loss: 0.00945,  discriminator_loss: 0.64485,
iter: 32499, precision: 0.72809, a_distance: 0.22222, rsl: 1.07475, classifier_loss: 0.15556,  discriminator_loss: 0.66598,
iter: 32999, precision: 0.72742, a_distance: 0.66667, rsl: 1.35072, classifier_loss: 0.00719,  discriminator_loss: 0.69398,
iter: 33499, precision: 0.72944, a_distance: 0.66667, rsl: 1.25157, classifier_loss: 0.07007,  discriminator_loss: 0.63898,
iter: 33999, precision: 0.72922, a_distance: 0.66667, rsl: 0.84577, classifier_loss: 0.00125,  discriminator_loss: 0.65272,
iter: 34499, precision: 0.72719, a_distance: 0.50000, rsl: 0.87872, classifier_loss: 0.06232,  discriminator_loss: 0.64279,
iter: 34999, precision: 0.72651, a_distance: 0.94444, rsl: 1.09279, classifier_loss: 0.00883,  discriminator_loss: 0.59031,
iter: 35499, precision: 0.73057, a_distance: 0.72222, rsl: 0.89181, classifier_loss: 0.08077,  discriminator_loss: 0.64225,
iter: 35999, precision: 0.72516, a_distance: 0.61111, rsl: 1.12376, classifier_loss: 0.03581,  discriminator_loss: 0.65764,
iter: 36499, precision: 0.72471, a_distance: 0.44444, rsl: 1.30971, classifier_loss: 0.14523,  discriminator_loss: 0.64124,
iter: 36999, precision: 0.72877, a_distance: 0.61111, rsl: 1.08522, classifier_loss: 0.01104,  discriminator_loss: 0.68493,
iter: 37499, precision: 0.72854, a_distance: 1.00000, rsl: 0.93653, classifier_loss: 0.00633,  discriminator_loss: 0.61211,
iter: 37999, precision: 0.72854, a_distance: 0.88889, rsl: 1.43909, classifier_loss: 0.00545,  discriminator_loss: 0.62306,
iter: 38499, precision: 0.72854, a_distance: 0.66667, rsl: 1.41997, classifier_loss: 0.01451,  discriminator_loss: 0.62024,
iter: 38999, precision: 0.72877, a_distance: 0.77778, rsl: 1.10142, classifier_loss: 0.01991,  discriminator_loss: 0.58771,
iter: 39499, precision: 0.72764, a_distance: 0.66667, rsl: 1.44653, classifier_loss: 0.00275,  discriminator_loss: 0.68877,
iter: 39999, precision: 0.72899, a_distance: 0.38889, rsl: 1.31336, classifier_loss: 0.00239,  discriminator_loss: 0.65195,
iter: 40499, precision: 0.72584, a_distance: 0.55556, rsl: 0.91735, classifier_loss: 0.03046,  discriminator_loss: 0.63676,
iter: 40999, precision: 0.72719, a_distance: 0.66667, rsl: 1.04076, classifier_loss: 0.25554,  discriminator_loss: 0.64446,
iter: 41499, precision: 0.72629, a_distance: 1.05556, rsl: 0.80349, classifier_loss: 0.07332,  discriminator_loss: 0.63925,
iter: 41999, precision: 0.72606, a_distance: 0.55556, rsl: 0.84819, classifier_loss: 0.01171,  discriminator_loss: 0.62981,
iter: 42499, precision: 0.72899, a_distance: 0.61111, rsl: 1.35740, classifier_loss: 0.03907,  discriminator_loss: 0.63122,
iter: 42999, precision: 0.72629, a_distance: 0.77778, rsl: 1.05725, classifier_loss: 0.04607,  discriminator_loss: 0.64289,
iter: 43499, precision: 0.72561, a_distance: 0.50000, rsl: 0.82852, classifier_loss: 0.06451,  discriminator_loss: 0.66060,
iter: 43999, precision: 0.72764, a_distance: 0.55556, rsl: 1.08253, classifier_loss: 0.00656,  discriminator_loss: 0.61159,
iter: 44499, precision: 0.72787, a_distance: 0.55556, rsl: 0.99677, classifier_loss: 0.00111,  discriminator_loss: 0.65250,
iter: 44999, precision: 0.72719, a_distance: 0.66667, rsl: 1.18846, classifier_loss: 0.07785,  discriminator_loss: 0.63674,
iter: 45499, precision: 0.72742, a_distance: 0.55556, rsl: 0.98661, classifier_loss: 0.00462,  discriminator_loss: 0.64228,
iter: 45999, precision: 0.72651, a_distance: 0.55556, rsl: 1.16620, classifier_loss: 0.08343,  discriminator_loss: 0.61347,
iter: 46499, precision: 0.72674, a_distance: 0.55556, rsl: 0.87408, classifier_loss: 0.03086,  discriminator_loss: 0.66477,
iter: 46999, precision: 0.72674, a_distance: 0.66667, rsl: 0.99974, classifier_loss: 0.12737,  discriminator_loss: 0.67170,
iter: 47499, precision: 0.72539, a_distance: 0.94444, rsl: 1.03349, classifier_loss: 0.00216,  discriminator_loss: 0.66079,
iter: 47999, precision: 0.72719, a_distance: 0.44444, rsl: 0.83809, classifier_loss: 0.11704,  discriminator_loss: 0.67123,
iter: 48499, precision: 0.72742, a_distance: 0.22222, rsl: 1.07853, classifier_loss: 0.10989,  discriminator_loss: 0.70682,
iter: 48999, precision: 0.72651, a_distance: 0.38889, rsl: 0.77642, classifier_loss: 0.04074,  discriminator_loss: 0.68721,
iter: 49499, precision: 0.72539, a_distance: 0.50000, rsl: 1.18508, classifier_loss: 0.31152,  discriminator_loss: 0.68274,
iter: 49999, precision: 0.72561, a_distance: 0.11111, rsl: 0.83031, classifier_loss: 0.01971,  discriminator_loss: 0.70448,
iter: 50499, precision: 0.72787, a_distance: 0.66667, rsl: 0.90969, classifier_loss: 0.00272,  discriminator_loss: 0.65328,
iter: 50999, precision: 0.72404, a_distance: 0.33333, rsl: 0.96254, classifier_loss: 0.06219,  discriminator_loss: 0.65948,
iter: 51499, precision: 0.72764, a_distance: 0.44444, rsl: 0.97362, classifier_loss: 0.11962,  discriminator_loss: 0.65485,
iter: 51999, precision: 0.72561, a_distance: 0.38889, rsl: 0.86627, classifier_loss: 0.08030,  discriminator_loss: 0.67771,
iter: 52499, precision: 0.72494, a_distance: 0.38889, rsl: 1.15477, classifier_loss: 0.00348,  discriminator_loss: 0.69922,
iter: 52999, precision: 0.72426, a_distance: 0.61111, rsl: 0.55962, classifier_loss: 0.06922,  discriminator_loss: 0.63707,
iter: 53499, precision: 0.72787, a_distance: 0.83333, rsl: 1.00840, classifier_loss: 0.00649,  discriminator_loss: 0.63328,
iter: 53999, precision: 0.72764, a_distance: 0.61111, rsl: 1.17846, classifier_loss: 0.06175,  discriminator_loss: 0.63827,
iter: 54499, precision: 0.72471, a_distance: 0.55556, rsl: 0.86656, classifier_loss: 0.04653,  discriminator_loss: 0.64679,
iter: 54999, precision: 0.72471, a_distance: 1.00000, rsl: 0.89907, classifier_loss: 0.01915,  discriminator_loss: 0.57307,
iter: 55499, precision: 0.72764, a_distance: 0.61111, rsl: 1.08880, classifier_loss: 0.14274,  discriminator_loss: 0.60934,
iter: 55999, precision: 0.72606, a_distance: 0.55556, rsl: 0.93869, classifier_loss: 0.10069,  discriminator_loss: 0.66223,
iter: 56499, precision: 0.72561, a_distance: 1.16667, rsl: 0.82577, classifier_loss: 0.07305,  discriminator_loss: 0.58462,
iter: 56999, precision: 0.72404, a_distance: 0.22222, rsl: 1.10149, classifier_loss: 0.00249,  discriminator_loss: 0.64458,
iter: 57499, precision: 0.72561, a_distance: 0.83333, rsl: 0.94620, classifier_loss: 0.07880,  discriminator_loss: 0.62779,
iter: 57999, precision: 0.72629, a_distance: 0.55556, rsl: 1.37273, classifier_loss: 0.02637,  discriminator_loss: 0.64156,
iter: 58499, precision: 0.72381, a_distance: 0.72222, rsl: 1.06569, classifier_loss: 0.00812,  discriminator_loss: 0.60986,
iter: 58999, precision: 0.72584, a_distance: 0.61111, rsl: 0.84970, classifier_loss: 0.00210,  discriminator_loss: 0.62748,
iter: 59499, precision: 0.72584, a_distance: 0.50000, rsl: 1.11663, classifier_loss: 0.13047,  discriminator_loss: 0.62998,
iter: 59999, precision: 0.72381, a_distance: 0.61111, rsl: 0.99885, classifier_loss: 0.00421,  discriminator_loss: 0.62856,
iter: 60499, precision: 0.72471, a_distance: 0.55556, rsl: 0.75099, classifier_loss: 0.03048,  discriminator_loss: 0.65734,
iter: 60999, precision: 0.72651, a_distance: 0.27778, rsl: 0.72317, classifier_loss: 0.00702,  discriminator_loss: 0.66885,
iter: 61499, precision: 0.72449, a_distance: 0.66667, rsl: 0.77063, classifier_loss: 0.00193,  discriminator_loss: 0.66554,
iter: 61999, precision: 0.72584, a_distance: 0.61111, rsl: 0.81433, classifier_loss: 0.00722,  discriminator_loss: 0.63225,
iter: 62499, precision: 0.72336, a_distance: 0.55556, rsl: 0.46332, classifier_loss: 0.06840,  discriminator_loss: 0.65870,
iter: 62999, precision: 0.72426, a_distance: 0.72222, rsl: 1.38405, classifier_loss: 0.04576,  discriminator_loss: 0.64131,
iter: 63499, precision: 0.72539, a_distance: 0.77778, rsl: 0.81260, classifier_loss: 0.00332,  discriminator_loss: 0.58873,
iter: 63999, precision: 0.72201, a_distance: 0.38889, rsl: 0.83441, classifier_loss: 0.00927,  discriminator_loss: 0.62609,
iter: 64499, precision: 0.72314, a_distance: 0.50000, rsl: 0.74226, classifier_loss: 0.00896,  discriminator_loss: 0.63695,
iter: 64999, precision: 0.72494, a_distance: 0.50000, rsl: 0.79960, classifier_loss: 0.13023,  discriminator_loss: 0.64061,
iter: 65499, precision: 0.72359, a_distance: 0.83333, rsl: 1.02304, classifier_loss: 0.00867,  discriminator_loss: 0.60740,
iter: 65999, precision: 0.72359, a_distance: 0.50000, rsl: 0.84234, classifier_loss: 0.00646,  discriminator_loss: 0.66151,
iter: 66499, precision: 0.72719, a_distance: 0.55556, rsl: 0.85719, classifier_loss: 0.01025,  discriminator_loss: 0.62995,
iter: 66999, precision: 0.72471, a_distance: 0.61111, rsl: 0.55561, classifier_loss: 0.10046,  discriminator_loss: 0.66255,
iter: 67499, precision: 0.72314, a_distance: 0.44444, rsl: 0.69801, classifier_loss: 0.01426,  discriminator_loss: 0.65004,
iter: 67999, precision: 0.72381, a_distance: 0.66667, rsl: 0.78585, classifier_loss: 0.01186,  discriminator_loss: 0.59585,
iter: 68499, precision: 0.72246, a_distance: 0.83333, rsl: 0.62641, classifier_loss: 0.00264,  discriminator_loss: 0.58713,
iter: 68999, precision: 0.72223, a_distance: 0.83333, rsl: 0.91698, classifier_loss: 0.00710,  discriminator_loss: 0.61042,
iter: 69499, precision: 0.72111, a_distance: 0.77778, rsl: 0.91530, classifier_loss: 0.05918,  discriminator_loss: 0.59552,
iter: 69999, precision: 0.72314, a_distance: 0.38889, rsl: 0.66567, classifier_loss: 0.03452,  discriminator_loss: 0.66850,
iter: 70499, precision: 0.72449, a_distance: 0.27778, rsl: 0.95977, classifier_loss: 0.05405,  discriminator_loss: 0.70266,
iter: 70999, precision: 0.72223, a_distance: 0.50000, rsl: 0.70834, classifier_loss: 0.03620,  discriminator_loss: 0.61941,
iter: 71499, precision: 0.72404, a_distance: 0.44444, rsl: 0.70367, classifier_loss: 0.00337,  discriminator_loss: 0.64085,
iter: 71999, precision: 0.72088, a_distance: 0.50000, rsl: 0.73978, classifier_loss: 0.08810,  discriminator_loss: 0.63981,
iter: 72499, precision: 0.72404, a_distance: 0.55556, rsl: 0.85862, classifier_loss: 0.14227,  discriminator_loss: 0.65763,
iter: 72999, precision: 0.72021, a_distance: 0.38889, rsl: 0.80546, classifier_loss: 0.04893,  discriminator_loss: 0.65082,
iter: 73499, precision: 0.72133, a_distance: 0.66667, rsl: 1.07893, classifier_loss: 0.03352,  discriminator_loss: 0.63909,
iter: 73999, precision: 0.72111, a_distance: 0.50000, rsl: 1.02658, classifier_loss: 0.12502,  discriminator_loss: 0.64618,
iter: 74499, precision: 0.72133, a_distance: 0.27778, rsl: 0.79179, classifier_loss: 0.04884,  discriminator_loss: 0.68199,
iter: 74999, precision: 0.72223, a_distance: 0.38889, rsl: 0.70994, classifier_loss: 0.00067,  discriminator_loss: 0.62876,
